id,title,title_english,type,source,episodes,status,airing,rating,score,rank,scored_by,popularity,favorites,members,synopsis,season,year,start,ending,studios,genres,ranking
40003,Animatope,,PV,Original,1,Finished Airing,False,G - All Ages,5.01,30742,219,17520,0,444,"Space Shower TV Station ID directed by Takashi Ohashi, with music by composed by Yuri Habuka and sung by PUPI.",,2011,2011-01-14,,,Avant Garde,78
40015,Space Shower Man: Legacy for the Future,,PV,Original,1,Finished Airing,False,G - All Ages,5.15,30744,189,17678,0,431,"Space Shower TV Station ID directed by Densuke28, with sound design by Takahiro Nakajima.",,2019,2019-04-08,,,Action;Comedy,79
40134,Mahoutsukai no Yome: Gakuin-hen,The Ancient Magus' Bride: School Arc PV,PV,Manga,1,Finished Airing,False,PG-13 - Teens 13 or older,7.1,30756,4711,5724,19,14903,"A short ONA released on the MAGGardeninfo YouTube channel to promote the manga's 11th Volume. Immediately follows the events of the TV show, previewing material from the manga's as-of-yet unadapted 10th Volume with new original animation and voice acting.",,2019,2019-03-10,,Wit Studio,Fantasy,80
40158,Shinrabanshou.mp3,,PV,Original,1,Finished Airing,False,G - All Ages,5.71,30761,224,17131,0,478,"Space Shower TV Station ID directed by Wataru Uekusa, with music by sasakure.UK.",,2018,2018-02-22,,,Avant Garde,81
40159,The Ghost of Cartoon,,PV,Original,1,Finished Airing,False,G - All Ages,5.06,30762,172,18206,0,393,"Space Shower TV Station ID directed by Ryuu Ookubo, with music by Mndsgn.",,2015,2015-09-24,,,Avant Garde,82
40375,Kick-Flight,,PV,Game,1,Finished Airing,False,PG-13 - Teens 13 or older,5.7,30801,416,14901,3,813,"A promotional video for the smartphone game Kick-Flight featuring the song ""Flyers"" by KANA-BOON.",,2019,2019-06-04,,MAPPA,,83
40430,Uchuu Seibutsu Jirou,,PV,Original,1,Finished Airing,False,G - All Ages,4.88,30809,203,18126,0,399,"A mysterious cat from space called Uchuu Sebutsu Jirou has come to Earth. Jirou is often seen in places with music.

Jirou was created for promotional character goods purposes with toys, books, stickers, etc. This short promotional video will also be streamed at movie theaters starting on October 25, 2019.",,2019,2019-09-20,,Fanworks,Slice of Life,84
40711,Gantz x Senran Kagura New Link,,PV,Original,1,Finished Airing,False,PG-13 - Teens 13 or older,5.37,30876,1435,8610,8,5436,"Short animated PV featuring Ikaruga, Hikage, Ryouki, Ryouna, and Ryoubi from Senran Kagura performing the radio calisthenics song in the Gantz summoning room wearing the suits seen in the Gantz anime.",,2019,2019-11-13,,,,85
40982,Fate/strange Fake PV,Fate/strange Fake PV,PV,Light novel,1,Finished Airing,False,PG-13 - Teens 13 or older,6.71,30915,4302,6418,10,11155,"The Dengeki Bunko light novel label commemorated Fate/strange Fake sixth light novel volume's release for January 10, 2020 by releasing a full commercial on their official YouTube channel an hour before the new year.",,2019,2019-12-31,,A-1 Pictures,Action;Fantasy,86
41296,Valhait Rising: Kandou e.,,PV,Game,1,Finished Airing,False,G - All Ages,5.75,30981,282,15937,0,614,Studio Colorido's promotional video for BANDAI NAMCO Online's mobile RPG VALHAIT RISING.,,2016,2016-07-06,,Studio Colorido,Action;Adventure;Fantasy,87
41298,Go for 2020,,PV,Original,1,Finished Airing,False,G - All Ages,5.98,30982,334,15214,1,738,"Studio Colorido was commissioned by Japanese real estate developer Mitsui Fudosan to create a promotional video for their BE THE CHANGE campaign, in anticipation of the Tokyo 2020 Summer Olympic and Paralympic games. Initiatives from the campaign include communal sport academies, promotional city dressing, and the FUTSUJANAI TEN interactive sports exhibition. In particular, the campaign supports sport climbing, wheelchair rugby, and women's basketball, the later of which is featured in the video.",,2016,2016-09-20,,Studio Colorido,Drama;Sports,88
41317,Shoujo☆Kageki Revue Starlight Re LIVE 1st Anniversary PV,,PV,Game,1,Finished Airing,False,PG-13 - Teens 13 or older,6.13,30987,551,12210,3,1767,Special PV for the first anniversary for the mobile game Shoujo☆Kageki Revue Starlight Re LIVE.,,2019,2019-10-26,,Kinema Citrus,,89
41450,Big Hits! ID (Yoriko Mizushiri),,PV,Original,1,Finished Airing,False,G - All Ages,5.12,30998,165,19161,0,324,Program ID by Yoriko Mizushiri for Space Shower TV's music video programming block BIG HITS!,,2011,2011-01-01,,,Avant Garde,90
42163,Arknights,Arknights,PV,Game,0,Currently Airing,True,PG-13 - Teens 13 or older,7.3,31084,943,7771,79,6943,A series of animated promotions for tower defense mobile game Arknights.,,2019,2019-11-19,,Yostar Pictures,Action;Fantasy,91
42645,Shin Ougon Bat,The Golden Bat: Millennium Version,PV,Novel,1,Finished Airing,False,PG-13 - Teens 13 or older,0.0,31129,0,20505,0,247,A trailer for a scrapped reboot of the series Ougon Bat released in 2000.,,2000,2000-01-01,,AIC,Action;Sci-Fi,92
42776,Re:Zero kara Hajimeru Isekai Seikatsu - Memory Snow Announcement,Re:ZERO -Starting Life in Another World- Memory Snow PV,PV,Light novel,1,Finished Airing,False,PG-13 - Teens 13 or older,6.67,31161,1347,10307,7,3142,"A short animation announcing the production of the Memory Snow OVA. Features brand new animation and voice acting not found in the OVA itself, nor the full series.

Peace has returned to the Roswaal domain, and the residents of the Mansion go about their daily lives. Despite this however, there seems to be something agitating Subaru...",,2017,2017-09-09,,White Fox,Comedy;Fantasy;Suspense,93
42800,Wild Cleaner,,PV,Original,1,Finished Airing,False,G - All Ages,5.41,31169,163,18617,0,361,A station ID by Densuke28 for MTV ULTRAHITS.,,2019,2019-12-01,,,Avant Garde,94
42801,Gummies,,PV,Original,1,Finished Airing,False,G - All Ages,5.28,31170,134,20253,0,261,A station ID by Kanta Mochida for MTV ULTRAHITS.,,2019,2019-01-01,,,Avant Garde,95
42802,Execute,,PV,Original,1,Finished Airing,False,G - All Ages,5.22,31171,133,20223,0,262,A station ID by Naoya Hirata for MTV ULTRAHITS.,,2019,2019-01-01,,,Avant Garde,96
42807,MTV Town,,PV,Original,1,Finished Airing,False,G - All Ages,4.91,31172,181,19122,0,326,An anthology station ID for the MTV Top 20 programming block.,,2019,2019-01-01,,,Avant Garde,97
42882,"The iDOLM@STER Cinderella Girls: Starlight Stage - 5-shuunen Kinen ""Go Just Go!"" PV","The iDOLM@STER Cinderella Girls: Starlight Stage - 5th Anniversary! ""Go Just Go!"" PV",PV,Game,1,Finished Airing,False,PG-13 - Teens 13 or older,6.48,31188,354,14040,0,1037,"An animated commercial by CloverWorks promoting the THE iDOLM@STER: Cinderella Girls - Starlight Stage (iOS/Android game)'s fifth anniversary. The commercial features an animated music video of the song ""Go Just Go!"" which was released for the game's anniversary.",,2020,2020-09-09,,CloverWorks,,98
42893,The God of High School PV,The God of High School PV,PV,Web manga,1,Finished Airing,False,PG-13 - Teens 13 or older,6.93,31192,10121,4781,132,23407,"It all began as a fighting tournament to seek out for the best fighter among all high school students in Korea. Mori Jin, a Taekwondo specialist and a high school student, soon learns that there is something much greater beneath the stage of the tournament.

(Source: Webtoon YouTube Channel)",,2016,2016-05-24,,,Action;Fantasy,99
43476,Zoning Tokyo,Zoning Tokyo,PV,Original,1,Finished Airing,False,G - All Ages,0.0,31245,0,22254,0,156,Promotional animation for Arts Council Tokyo.,,2016,2016-01-01,,,,100
47904,Hololive Alternative,,PV,Mixed media,2,Finished Airing,False,G - All Ages,7.93,31340,6295,6332,65,11497,Promotional videos for Hololive Alternative multimedia project.,,2021,2021-05-21,2022-06-11,Hololive Production,,101
48824,Blue Archive PVs,,PV,Game,0,Currently Airing,True,PG-13 - Teens 13 or older,7.48,31397,1076,7603,95,7338,Animated promotions for the mobile game Blue Archive.,,2020,2020-07-17,,Yostar Pictures,Fantasy,102
48952,Twisted-Wonderland 1-shuunen Kinen PV,Twisted-Wonderland 1st Anniversary PV,PV,Game,1,Finished Airing,False,PG-13 - Teens 13 or older,7.02,31422,581,12515,9,1598,"The mischievous cat-like monster Grim—who attends the prestigious Night Raven College under special circumstances—relives memories of the events he has experienced and the students he has met so far in his first year of training to become an extraordinary magic user.

[Written by MAL Rewrite]",,2021,2021-03-17,,CloverWorks,Supernatural,103
49060,Ensemble Stars!! 5th Anniversary Animation PV,,PV,Game,1,Finished Airing,False,PG-13 - Teens 13 or older,7.01,31437,575,12718,7,1495,A video uploaded to the Happy Elements YouTube channel in order to celebrate the 5th anniversary of the Ensemble Stars mobile game.,,2021,2021-04-12,,David Production,,104
49513,Bucheon International Animation Festival 2021 Trailer,,PV,Original,1,Finished Airing,False,G - All Ages,0.0,31471,0,24726,0,94,,,2021,2021-07-27,,,Fantasy,105
50097,Mahouka Koukou no Rettousei 10-shuunen Kinen PV,Mahouka Koukou no Rettousei: 10th Anniversary PV,PV,Light novel,1,Finished Airing,False,PG-13 - Teens 13 or older,6.88,31587,773,11504,4,2210,"In celebration of the 10th anniversary of the Mahouka Koukou no Rettousei Light Novel, Aniplex released a brand new animation.",,2021,2021-07-09,,8bit,,106
50325,Kaguya-sama wa Kokurasetai: Ultra Romantic Teaser PV - Ishigami Yuu wa Kataritai,"Kaguya-sama: Love is War - Ultra Romantic ""Yu Ishigami Wants to Chat""",PV,Manga,1,Finished Airing,False,PG-13 - Teens 13 or older,8.14,31637,31962,2979,97,60338,"Every Thursday, Shuchiin Academy student council secretary Yuu Ishigami can be found in a state of anxiety. He counts down the hours until he can escape to the student council chamber to read the latest chapter of the popular seinen manga series, ""Momo Doesn't Think."" Joining Ishigami in his weekly reading, student council president Miyuki Shirogane swiftly grows excited at the news of a third season of the manga's anime adaptation.

However, it is only a matter of time before vice president Kaguya Shinomiya discovers what has been engrossing the two boys. With the stigma of being labeled an otaku looming over his head, Shirogane must do everything he can to keep his embarrassing secret from coming to light.

[Written by MAL Rewrite]",,2021,2021-10-21,,A-1 Pictures,Comedy,107
50533,We,,PV,Original,1,Finished Airing,False,G - All Ages,0.0,31667,0,21281,0,204,"The Hanwha Eagles Campaign was created with the hope to make children from multicultural families can enjoy baseball without prejudice.

(Source: Official Website)",,2019,2019-08-05,,VCRWORKS,Sports,108
51068,"Manga ""Bakemonogatari"" Shaft Seisaku Tokubetsu PV",Bakemonogatari Shaft Special Production PV,PV,Light novel,1,Finished Airing,False,R - 17+ (violence & profanity),7.22,31716,2098,9308,5,4332,Promotional video coinciding with the release of the 16th Bakemonogatari manga volume.,,2022,2022-02-16,,Shaft,Supernatural,109
51109,After Hours,,PV,Original,1,Finished Airing,False,G - All Ages,5.31,31726,146,19604,0,296,A station ID by Densuke28 for MTV Japan.,,2020,2020-01-01,,,Comedy,110
51133,Kami nomi zo Shiru Sekai PV,,PV,Manga,1,Finished Airing,False,PG-13 - Teens 13 or older,5.89,31727,384,14229,0,985,"A PV for Kami nomi zo Shiru Sekai shown at the Comiket 78 and later included on BD/DVD Volume 5. Features original animation not present in the series.

(Source: AniDB, edited)",,2010,2010-08-12,,Manglobe,Romance,111
51157,Satsuriku Tenshi Jibril PV,Slaughter Angel Jibril PV,PV,Light novel,1,Finished Airing,False,PG-13 - Teens 13 or older,5.6,31729,734,11711,0,2077,"Released as an April Fools prank in 2014, later included in the Blu-ray/DVD release of No Game No Life.",,2014,2014-04-01,,Madhouse,Fantasy,112
51321,Echo,,PV,Web manga,1,Finished Airing,False,PG-13 - Teens 13 or older,7.16,31747,2136,9753,70,3761,Music video for the song Echo by THE BOYZ. Serves as a promo for Solo Leveling manhwa.,,2022,2022-03-02,,,Action,113
51345,Tonari no Kaibutsu-kun PV,My Little Monster: Non-credit Last Scene,PV,Manga,1,Finished Airing,False,PG-13 - Teens 13 or older,6.52,31756,852,11097,2,2498,PV for Tonari no Kaibutsu-kun with original animation. Was later included on the DVD release.,,2012,2012-09-03,,Brain's Base,Comedy,114
51658,You Yao Qi Guanggao Pian: Gao Neng Qi Chuang Zhuang Tai Jia,,PV,Original,1,Finished Airing,False,G - All Ages,0.0,31841,0,21887,0,171,,,2016,2016-09-26,,,Comedy,115
52134,Mob Psycho 100: Tankoubon Hatsubai Kinen Anime,Mob Psycho 100: Manga Volume Release Commemoration Anime,PV,Web manga,3,Finished Airing,False,PG-13 - Teens 13 or older,6.2,31906,1322,9774,4,3741,Promotional animations for release of 2nd and 3rd Mob Psycho 100 manga volumes.,,2013,2013-02-17,2013-06-20,,Action;Supernatural,116
52216,Twisted-Wonderland 2-shuunen Kinen PV,Twisted-Wonderland 2nd Anniversary PV,PV,Game,1,Finished Airing,False,PG-13 - Teens 13 or older,6.38,31919,408,14054,8,1031,"As the year progresses, one student of the magical Night Raven College continues to make a record of their campus life. Snapshots capture cherished moments in time with many familiar faces, and sometimes the photographs seem to grow vivid like videos.

[Written by MAL Rewrite]",,2022,2022-03-17,,CloverWorks,Supernatural,117
52295,Mahoutsukai Reimeiki PV,The Dawn of the Witch PV,PV,Manga,1,Finished Airing,False,PG-13 - Teens 13 or older,5.65,31932,249,15089,0,765,Promotional animation for the Mahoutsukai Reimeiki manga.,,2021,2021-03-08,,,Action;Fantasy,118
52420,Blue Archive: 1.5-shuunen Kinen Short Animation,Blue Archive: New Summer Animation PV,PV,Game,1,Finished Airing,False,PG-13 - Teens 13 or older,6.96,31960,1670,9616,9,3914,"This is a short animation commemorating the 1.5th Anniversary of the popular app game ""Blue Archive"" from Yostar.",,2022,2022-07-16,,Yostar Pictures,Fantasy,119
52497,Pokemon Center Okinawa PV,,PV,Game,1,Finished Airing,False,G - All Ages,5.9,31967,335,14389,0,937,"Commemorative video for the opening of Pokemon Center Okinawa. The first part is ""Travel Guardy"".",,2022,2022-08-11,,,Slice of Life,120
52761,Hyperinflation PV,,PV,Manga,1,Finished Airing,False,PG-13 - Teens 13 or older,5.78,32047,159,17999,0,408,Promotional video for the Shounen Jump+ manga Hyperinflation.,,2022,2022-04-08,,,Fantasy,121
52762,Kinemaquia PV,,PV,Manga,1,Finished Airing,False,PG-13 - Teens 13 or older,5.7,32048,158,17980,0,409,Promotional video for the Shounen Jump+ manga Kinemaquia.,,2022,2022-05-06,,,Action;Horror;Supernatural,122
52763,Debby the Corsifa wa Makezugirai PV,,PV,Manga,1,Finished Airing,False,PG-13 - Teens 13 or older,6.53,32049,404,13101,5,1334,Promotional video for the Shounen Jump+ manga Debby the Corsifa wa Makezugirai.,,2022,2022-06-10,,,Comedy;Supernatural,123
52808,Kami no Manimani PV,,PV,Manga,1,Finished Airing,False,PG-13 - Teens 13 or older,5.78,32051,150,17979,1,409,Promotional video for the Shounen Jump+ manga Kami no Manimani.,,2022,2022-05-13,,,Action;Supernatural,124
52810,Tate no Kuni PV,,PV,Manga,1,Finished Airing,False,PG-13 - Teens 13 or older,5.83,32052,156,18524,0,368,Promotional video for the Shounen Jump+ manga Tate no Kuni.,,2022,2022-04-22,,,Adventure;Fantasy;Mystery,125
52811,Ori no Naka no Soloist PV,,PV,Manga,1,Finished Airing,False,PG-13 - Teens 13 or older,5.87,32053,253,15647,2,660,Promotional video for the Shounen Jump+ manga Ori no Naka no Soloist.,,2022,2022-05-20,,Pierrot,Action;Drama;Suspense,126
52812,Salad Viking PV,,PV,Manga,1,Finished Airing,False,PG-13 - Teens 13 or older,5.65,32054,134,19334,0,313,Promotional video for the Shounen Jump+ manga Salad Viking.,,2022,2022-04-01,,,Action;Comedy;Sci-Fi,127
52822,Kimi wa Houkago Insomnia PV,Insomniacs After School PV,PV,Manga,1,Finished Airing,False,G - All Ages,6.52,32056,854,11281,1,2360,Promotional video for the Big Comic Spirits manga Kimi wa Houkago Insomnia.,,2021,2021-10-28,,LIDENFILMS,Romance,128
52823,Kaijuu-iro no Shima PV,,PV,Manga,1,Finished Airing,False,PG-13 - Teens 13 or older,6.24,32057,252,15981,0,609,Promotional video for the Dragon Age Extra manga Kaijuu-iro no Shima.,,2021,2021-03-04,,Seven Arcs,Girls Love;Slice of Life,129
52824,Killing Me/Killing You PVs,,PV,Manga,2,Finished Airing,False,R - 17+ (violence & profanity),0.0,32058,0,19925,0,279,Promotional videos for the Dragon Age Extra manga Killing Me/Killing You.,,2020,2020-02-23,2020-11-19,,Adventure;Fantasy,130
52877,Yeon-ui Pyeonji PV,Your Letter PV,PV,Web manga,1,Finished Airing,False,PG-13 - Teens 13 or older,5.91,32074,132,19379,0,310,Promotional video for the Naver Webtoon manhwa Your Letter.,,2021,2021-03-29,,,Adventure;Drama;Mystery,131
52878,Hwasan Gwihwan PV,Return of the Blossoming Blade PV,PV,Web manga,1,Finished Airing,False,R - 17+ (violence & profanity),5.81,32075,191,17354,1,457,Promotional video for the Naver Webtoon manhwa Return of the Blossoming Blade.,,2021,2021-06-02,,,Action;Adventure;Fantasy,132
52879,Hong Cheon-Gi PV,Lovers of the Red Sky PV,PV,Web manga,1,Finished Airing,False,PG-13 - Teens 13 or older,5.84,32076,113,20302,0,258,Promotional video for the Naver Webtoon manhwa Lovers of the Red Sky.,,2021,2021-10-26,,,Romance,133
52880,Tusin Jeonsaenggi PV,Doom Breaker PV,PV,Web manga,1,Finished Airing,False,PG-13 - Teens 13 or older,5.9,32077,176,18173,0,395,Promotional video for the Naver Webtoon manhwa Doom Breaker.,,2021,2021-12-22,,,Action;Fantasy,134
52881,Jibi Eopseo PV,No Home PV,PV,Web manga,1,Finished Airing,False,PG-13 - Teens 13 or older,6.38,32078,249,15231,2,734,Promotional video for the Naver Webtoon manhwa No Home.,,2022,2022-07-07,,,Slice of Life,135
52882,Teosbatbu Sageonilji PV,Garden Club Detective Squad PV,PV,Web manga,1,Finished Airing,False,PG-13 - Teens 13 or older,5.84,32079,164,19434,0,306,Promotional video for the Naver Webtoon manhwa Garden Club Detective Squad.,,2020,2020-02-11,,LICO,Comedy;Mystery,136
52884,Gogyosaeng-eul Hwanbulhae Juseyo PV,Refund High School PV,PV,Web manga,1,Finished Airing,False,PG-13 - Teens 13 or older,0.0,32080,0,21421,0,197,Promotional video for the Naver Webtoon manhwa Refund High School.,,2019,2019-08-13,,,Fantasy,137
52885,Yuryeong Geukdan PV,Ghost Theater PV,PV,Web manga,1,Finished Airing,False,PG-13 - Teens 13 or older,5.68,32081,110,20807,0,230,Promotional video for the Naver Webtoon manhwa Ghost Theater.,,2019,2019-08-23,,,Drama;Supernatural,138
52886,Gwijeon Gudam PV,Ghost Teller PV,PV,Web manga,1,Finished Airing,False,PG-13 - Teens 13 or older,0.0,32082,0,20732,0,234,Promotional video for the Naver Webtoon manhwa Ghost Teller.,,2019,2019-08-03,,,Horror;Supernatural,139
52911,Meogneun Insaeng PV,Eating Life PV,PV,Web manga,1,Finished Airing,False,G - All Ages,5.7,32090,154,19176,0,324,Promotional video for the Naver Webtoon manhwa Eating Life.,,2022,2022-08-27,,,Gourmet,140
52923,Papa ga Tonda Asa,,PV,Original,1,Finished Airing,False,R - 17+ (violence & profanity),5.6,32091,181,18388,0,379,Short animation by Keita Kurosaka for MTV Japan.,,1997,1997-01-01,,,Avant Garde;Horror;Suspense,141
52924,Atama,,PV,Original,1,Finished Airing,False,R - 17+ (violence & profanity),4.93,32092,215,17905,0,414,Short animation by Keita Kurosaka for MTV Japan.,,1994,1994-01-01,,,Avant Garde;Horror;Suspense,142
53236,Road of Naruto,Road of Naruto,PV,Manga,1,Finished Airing,False,PG-13 - Teens 13 or older,8.4,32154,21274,3911,118,35963,"In celebration of 20 years of Naruto, Studio Pierrot posted an anniversary PV on their YouTube channel. The PV is a compilation of newly reworked scenes from Naruto containing new animation.",,2022,2022-10-03,,Pierrot,Action;Fantasy,143
54004,J Sports ID (Masanobu Hiraoka),,PV,Original,1,Finished Airing,False,G - All Ages,0.0,32328,0,21749,0,178,Short animation by Masanobu Hiraoka for the J SPORTS TV channel.,,2014,2014-03-20,,,Avant Garde;Sports,144
54017,Juubee Ninpuuchou Burst,Ninja Scroll Burst,PV,Original,1,Finished Airing,False,R - 17+ (violence & profanity),6.38,32330,251,15236,4,734,"An animated trailer for a new Ninja Scroll project, revealed in 2012. Since no further news have surfaced regarding this project, the trailer is all that remains.",,2012,2012-06-24,,Madhouse,Action;Horror;Supernatural,145
54127,"Shousetsu ""Tokimori-tachi no Last Dance"" ""Tanabata no Yoru ni Okaeri"" PV",,PV,Novel,1,Finished Airing,False,G - All Ages,5.86,32359,120,20184,0,264,Animated commercial promoting the release of the novels Tokimori-tachi no Last Dance and Tanabata no Yoru ni Okaeri that take place after the Pop in Q movie.,,2021,2021-09-14,,,Fantasy,146
54191,Honoo to Mori no Carnival,,PV,Original,1,Finished Airing,False,PG-13 - Teens 13 or older,0.0,32384,0,22638,0,140,"A promotional video for a concert of the Sekai no Owari band, released on their official YouTube Channel.",,2013,2013-06-18,,,,147
54287,Kun Bing Zhi Long PV,Cage Of Sickness PV,PV,Web manga,1,Finished Airing,False,R - 17+ (violence & profanity),0.0,32400,0,22684,0,138,Promotional video for a cancelled Kun Bing Zhi Long series.,,2016,2016-10-10,,,Action;Drama;Horror;Mystery;Sci-Fi;Suspense,148
54312,Yuanshen: Hai Dengjie CM Duanpian - Ming Xiao Huanmeng,Genshin Impact: Lantern Rite PV - Dream Upon a Lantern,PV,Game,1,Finished Airing,False,G - All Ages,7.54,32402,1820,9743,33,3772,"On the first full moon of the year on the continent of Teyvat, members of the seven nations meet in Liyue to celebrate Lantern Rite. As a festival that honors fallen heroes from the Archon War and invigorates the soldiers of today, Lantern Rite is Liyue's most significant celebration, and its festivities are highly anticipated all across Teyvat. Participants of the five-day-long event spend time together eating, drinking, and sightseeing as lanterns rise once more.

[Written by MAL Rewrite]",,2023,2023-01-22,,,Fantasy,149
54456,Sansara Naga 2 PV,,PV,Game,1,Finished Airing,False,G - All Ages,0.0,32427,0,23228,0,122,"Promotional animation for the game ""Sansara Naga 2"".",,1994,1994-01-01,,,Fantasy,150
54709,Dokgo PV,,PV,Web manga,1,Finished Airing,False,R - 17+ (violence & profanity),0.0,32483,0,22460,0,147,Animated PV for manhwa Dokgo.,,2020,2020-05-14,,,Action;Drama,151
54745,Twisted-Wonderland 3-shuunen Kinen PV,Twisted-Wonderland 3rd Anniversary PV,PV,Game,1,Finished Airing,False,PG-13 - Teens 13 or older,6.49,32485,302,14829,0,828,"The residents of Ramshackle Dorm prepare to host an anniversary party. It falls to the aspiring great mage Grim to send invitations to the guests from other dorms, whom he has met throughout his varied adventures as a student of Night Raven College.

[Written by MAL Rewrite]",,2023,2023-03-17,,CloverWorks,Supernatural,152
54944,Arknights x Luo Xiao Hei Zhan Ji: Hao Jiu Bu Jian,Arknights x The Legend of Luo Xiaohei: Long Time No See,PV,Game,1,Finished Airing,False,PG-13 - Teens 13 or older,5.83,32511,146,19104,0,328,Event PV for the Arknights x The Legend of Luo Xiaohei collaboration.,,2022,2022-09-09,,HMCH,Action,153
55057,Shouwa Joshi Daigaku Kankyou Design Gakka PV,,PV,Original,1,Finished Airing,False,G - All Ages,0.0,32528,0,22618,0,141,PV for Showa Women's University Department of Enviromental Science and Design.,,2012,2012-10-12,,,Avant Garde,154
55074,Pikatto PikaPika Pikachu Campaign PV,,PV,Game,1,Finished Airing,False,G - All Ages,5.77,32532,125,20183,0,265,,,2023,2023-04-22,,R11R,Adventure,155
55258,Popee The Performer: Kids Station IDs,,PV,Original,7,Finished Airing,False,PG-13 - Teens 13 or older,0.0,32600,0,22697,0,138,"Station IDs featuring the Popee The Performer characters that aired as bumpers between programs on the Japanese Kids Station satellite station sometime during the early 2000s.

Released on the Popee the Performer Vol.1 DVD.",,2002,2002-04-20,,,Avant Garde;Comedy,156
55286,Stray Sheep,,PV,Original,3,Finished Airing,False,G - All Ages,0.0,32607,0,22456,0,147,Stray Sheep station identifications for Fuji TV's JOCX-MIDNIGHT timeslot.,,1994,1994-10-01,1995-06-01,Robot Communications,Adventure,157
55345,W.O.L.F. (Win Or Lose Fight) PV,,PV,Web manga,1,Finished Airing,False,PG-13 - Teens 13 or older,5.78,32635,143,19176,2,324,"Official promotion video for Dark Moon: The Grey City manhwa with the song W.O.L.F. (Win Or Lose Fight) by K, Nicholas, EJ and Taki of &amp;TEAM.",,2023,2023-03-14,,Studio Jemi,Mystery;Supernatural,158
55546,Random Chatting-ui Geunyeo PV,Random Chat PV,PV,Web manga,1,Finished Airing,False,PG-13 - Teens 13 or older,0.0,32740,0,23322,0,120,Promotional video for the Naver Webtoon manhwa Random Chat.,,2018,2018-12-24,,Studio Shelter,Action;Drama,159
55556,JERV,Jerv,PV,Book,1,Finished Airing,False,G - All Ages,0.0,32743,0,22436,0,147,"An animated trailer by Hirotoshi Iwasaki for the book ""JERV"" by Norwegian writer Ida Fjeldbraaten.",,2020,2020-01-01,,,Avant Garde,160
55585,Yuanshen: Juqing CM Duanpian,Genshin Impact: Story PV,PV,Game,1,Finished Airing,False,G - All Ages,6.95,32754,760,12809,2,1454,Promotional video showcasing the Inazuma storyline of Genshin Impact.,,2022,2022-02-04,,,Fantasy,161
55586,Yuanshen: Xumi CM Duanpian,Genshin Impact: Sumeru PV,PV,Game,1,Finished Airing,False,G - All Ages,6.95,32755,697,13128,0,1326,Promotional video showcasing the Sumeru storyline of Genshin Impact.,,2022,2022-08-11,,,Fantasy,162
55608,Maehwa,,PV,Web manga,1,Finished Airing,False,PG-13 - Teens 13 or older,0.0,32760,0,21650,0,184,"Music video for the song ""Maehwa"" by Kim Yuna. PV for Return of the Blossoming Blade manhwa.",,2023,2023-06-08,,LICO,Action;Fantasy,163
55924,Dynamite,,PV,Original,1,Finished Airing,False,G - All Ages,0.0,32876,0,22242,0,156,"Are you ready to style up like #Dynamite?

TinyTAN inspired by BTS

(Source: BANGTANTV Official YouTube Channel)",,2021,2021-04-13,,,,164
55927,Hommexit,,PV,Original,1,Finished Airing,False,G - All Ages,0.0,32878,0,25563,0,82,Promotional video for South Korean musical duo HOMME.,,2015,2015-09-23,,,,165
55928,'Skool Luv Affair' Comeback Trailer,,PV,Original,1,Finished Airing,False,PG-13 - Teens 13 or older,0.0,32879,0,22851,0,133,Animated PV for BTS's second Mini Album Skool Luv Affair.,,2014,2014-02-02,,,,166
55959,Stray Kids 5-Star Mashup Video,,PV,Music,1,Finished Airing,False,PG-13 - Teens 13 or older,0.0,32893,0,22267,0,155,,,2023,2023-05-25,,,,167
56064,Kimi ni Aeta!,Challenge the World!,PV,Game,1,Finished Airing,False,G - All Ages,6.58,32939,491,14185,1,997,Promotional video made in celebration of the 2023 Pokémon World Championship.,,2023,2023-07-23,,CoMix Wave Films,,168
56118,VSPO! PVs,,PV,Original,0,Currently Airing,True,PG-13 - Teens 13 or older,0.0,32964,0,22462,1,146,Promotional videos for the Virtual eSports Project (VSPO!).,,2022,2022-12-31,,Studio Bind,Action,169
56125,MagidesKAI: Mahou Shoujo Magical Destroyers PV,,PV,Game,1,Finished Airing,False,PG-13 - Teens 13 or older,0.0,32969,0,26414,0,72,A retro-styled promotional video for the opening pre-registration of the mobile game Magical Destroyers Kai.,,2023,2023-03-08,,Project Studio Q,Action,170
56405,7Fates: Chakho with BTS Official Trailer,,PV,Web manga,1,Finished Airing,False,PG-13 - Teens 13 or older,0.0,33013,0,21635,0,185,Official trailer for 7Fates: Chakho manhwa with the song Stay Alive by Jung Kook of BTS (Produced by SUGA of BTS).,,2022,2022-09-02,,,Action;Fantasy,171
56917,The Concubine Contract PV,,PV,Web manga,1,Finished Airing,False,PG-13 - Teens 13 or older,0.0,33182,0,22462,0,147,,,2021,2021-12-13,,,Fantasy,172
57110,Scuffing no Uta,The Scuffing Song,PV,Original,1,Finished Airing,False,G - All Ages,0.0,33248,0,22112,0,162,A promotional video for Pocari Sweat's sustainability campaign. The video features the song Scuffing no Uta by Kaho Nakamura.,,2023,2023-05-10,,,Adventure,173
57136,Nare no Hate,,PV,Original,1,Finished Airing,False,PG-13 - Teens 13 or older,0.0,33252,0,21473,0,194,A promotional video for Shigeaki Katou's novel Nare no Hate.,,2023,2023-10-24,,PERIMETRON,Avant Garde;Mystery,174
